date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
07-12-2025,maharashtra,Nagpur,441302,1,5,nagpur,nagpur
07-12-2025,maharashtra,Nashik,422006,6,13,nashik,nashik
07-12-2025,maharashtra,Nashik,422007,15,20,nashik,nashik
07-12-2025,maharashtra,Nashik,422009,25,31,nashik,nashik
07-12-2025,maharashtra,Nashik,422101,38,43,nashik,nashik
07-12-2025,maharashtra,Nashik,422105,0,2,nashik,nashik
07-12-2025,maharashtra,Nashik,422201,0,5,nashik,nashik
07-12-2025,maharashtra,Nashik,422203,10,30,nashik,nashik
07-12-2025,maharashtra,Nashik,422208,7,20,nashik,nashik
07-12-2025,maharashtra,Nashik,422222,0,3,nashik,nashik
07-12-2025,maharashtra,Nashik,422301,2,1,nashik,nashik
07-12-2025,maharashtra,Nashik,422304,3,4,nashik,nashik
07-12-2025,maharashtra,Nashik,422403,12,31,nashik,nashik
07-12-2025,maharashtra,Nashik,423101,3,11,nashik,nashik
07-12-2025,maharashtra,Nashik,423104,12,17,nashik,nashik
07-12-2025,maharashtra,Nashik,423106,27,16,nashik,nashik
07-12-2025,maharashtra,Nashik,423117,2,5,nashik,nashik
07-12-2025,maharashtra,Nashik,423204,3,2,nashik,nashik
07-12-2025,maharashtra,Nashik,423212,10,10,nashik,nashik
07-12-2025,maharashtra,Nashik,423213,3,2,nashik,nashik
07-12-2025,maharashtra,Nashik,423301,21,13,nashik,nashik
07-12-2025,maharashtra,Nashik,423303,10,0,nashik,nashik
07-12-2025,maharashtra,Pune,410401,6,3,pune,pune
07-12-2025,maharashtra,Pune,410406,1,1,pune,pune
07-12-2025,maharashtra,Pune,410502,38,22,pune,pune
07-12-2025,maharashtra,Pune,410503,9,2,pune,pune
07-12-2025,maharashtra,Pune,410504,12,12,pune,pune
07-12-2025,maharashtra,Pune,411003,3,3,pune,pune
07-12-2025,maharashtra,Pune,411005,4,3,pune,pune
07-12-2025,maharashtra,Pune,411007,4,4,pune,pune
07-12-2025,maharashtra,Pune,411019,15,8,pune,pune
07-12-2025,maharashtra,Pune,411020,3,3,pune,pune
07-12-2025,maharashtra,Pune,411030,2,4,pune,pune
07-12-2025,maharashtra,Pune,411034,2,1,pune,pune
07-12-2025,maharashtra,Pune,411037,13,6,pune,pune
07-12-2025,maharashtra,Pune,411060,10,6,pune,pune
07-12-2025,maharashtra,Pune,411062,7,6,pune,pune
07-12-2025,maharashtra,Pune,411067,1,0,pune,pune
07-12-2025,maharashtra,Pune,411068,1,0,pune,pune
07-12-2025,maharashtra,Pune,412102,1,3,pune,pune
07-12-2025,maharashtra,Pune,412103,1,2,pune,pune
07-12-2025,maharashtra,Pune,412104,3,2,pune,pune
07-12-2025,maharashtra,Pune,412115,10,3,pune,pune
07-12-2025,maharashtra,Pune,412203,11,3,pune,pune
07-12-2025,maharashtra,Pune,412207,30,24,pune,pune
07-12-2025,maharashtra,Pune,412213,3,8,pune,pune
07-12-2025,maharashtra,Pune,412214,9,6,pune,pune
07-12-2025,maharashtra,Pune,412215,4,0,pune,pune
07-12-2025,maharashtra,Pune,412218,1,6,pune,pune
07-12-2025,maharashtra,Pune,412401,1,1,pune,pune
07-12-2025,maharashtra,Pune,412402,2,2,pune,pune
07-12-2025,maharashtra,Pune,412404,2,0,pune,pune
07-12-2025,maharashtra,Pune,413106,7,3,pune,pune
07-12-2025,maharashtra,Pune,413115,0,1,pune,pune
07-12-2025,maharashtra,Pune,413801,19,10,pune,pune
07-12-2025,maharashtra,Thane,400601,19,10,thane,thane
07-12-2025,maharashtra,Thane,400604,35,32,thane,thane
07-12-2025,maharashtra,Thane,400709,9,13,thane,thane
07-12-2025,maharashtra,Thane,400710,1,0,thane,thane
07-12-2025,maharashtra,Thane,401102,0,3,thane,thane
07-12-2025,maharashtra,Thane,401202,0,5,thane,thane
07-12-2025,maharashtra,Thane,401301,1,4,thane,thane
07-12-2025,maharashtra,Thane,401405,0,1,thane,thane
07-12-2025,maharashtra,Thane,401506,0,1,thane,thane
07-12-2025,maharashtra,Thane,401604,0,16,thane,thane
07-12-2025,maharashtra,Thane,401605,0,1,thane,thane
07-12-2025,maharashtra,Thane,401606,0,6,thane,thane
07-12-2025,maharashtra,Thane,421001,6,12,thane,thane
07-12-2025,maharashtra,Thane,421204,20,33,thane,thane
07-12-2025,maharashtra,Thane,421302,69,149,thane,thane
07-12-2025,maharashtra,Thane,421303,0,6,thane,thane
07-12-2025,maharashtra,Thane,421402,3,8,thane,thane
07-12-2025,maharashtra,Thane,421505,6,5,thane,thane
08-12-2025,maharashtra,Mumbai Suburban,400050,10,15,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400054,5,0,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400058,14,4,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400064,11,8,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400066,12,11,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400072,26,13,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400084,10,3,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400089,6,5,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400093,6,7,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400094,3,1,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400102,20,9,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400103,3,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400067,0,6,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400071,0,3,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400078,0,3,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400079,1,4,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400095,1,5,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Nagpur,440001,2,9,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440012,2,2,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440014,7,10,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440024,21,22,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440025,2,6,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440029,0,1,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440030,7,11,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441101,3,4,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441103,3,23,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441111,6,16,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441112,6,10,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441122,4,15,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441303,0,1,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441304,1,12,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441501,5,16,nagpur,nagpur
08-12-2025,maharashtra,Nashik,422006,12,17,nashik,nashik
08-12-2025,maharashtra,Nashik,422007,30,53,nashik,nashik
08-12-2025,maharashtra,Nashik,422009,36,43,nashik,nashik
08-12-2025,maharashtra,Nashik,422112,4,3,nashik,nashik
08-12-2025,maharashtra,Nashik,422201,1,5,nashik,nashik
08-12-2025,maharashtra,Nashik,422204,13,57,nashik,nashik
08-12-2025,maharashtra,Nashik,422210,7,19,nashik,nashik
08-12-2025,maharashtra,Nashik,422301,2,4,nashik,nashik
08-12-2025,maharashtra,Nashik,422302,3,5,nashik,nashik
08-12-2025,maharashtra,Nashik,422304,2,16,nashik,nashik
08-12-2025,maharashtra,Nashik,422401,13,11,nashik,nashik
08-12-2025,maharashtra,Nashik,422402,17,28,nashik,nashik
08-12-2025,maharashtra,Nashik,423102,4,9,nashik,nashik
08-12-2025,maharashtra,Nashik,423104,33,42,nashik,nashik
08-12-2025,maharashtra,Nashik,423111,2,24,nashik,nashik
08-12-2025,maharashtra,Nashik,423201,3,7,nashik,nashik
08-12-2025,maharashtra,Nashik,423202,2,1,nashik,nashik
08-12-2025,maharashtra,Nashik,423204,8,20,nashik,nashik
08-12-2025,maharashtra,Nashik,423502,13,54,nashik,nashik
08-12-2025,maharashtra,Pune,410508,3,0,pune,pune
08-12-2025,maharashtra,Pune,410509,46,6,pune,pune
08-12-2025,maharashtra,Pune,411003,8,7,pune,pune
08-12-2025,maharashtra,Pune,411004,4,5,pune,pune
08-12-2025,maharashtra,Pune,411005,7,4,pune,pune
08-12-2025,maharashtra,Pune,411007,3,8,pune,pune
08-12-2025,maharashtra,Pune,411008,1,1,pune,pune
08-12-2025,maharashtra,Pune,411012,0,8,pune,pune
08-12-2025,maharashtra,Pune,411024,2,2,pune,pune
08-12-2025,maharashtra,Pune,411033,32,42,pune,pune
08-12-2025,maharashtra,Pune,411035,4,6,pune,pune
08-12-2025,maharashtra,Pune,411038,36,35,pune,pune
08-12-2025,maharashtra,Pune,411045,4,4,pune,pune
08-12-2025,maharashtra,Pune,411048,16,22,pune,pune
08-12-2025,maharashtra,Pune,411061,20,8,pune,pune
08-12-2025,maharashtra,Pune,411068,0,1,pune,pune
08-12-2025,maharashtra,Pune,412101,10,11,pune,pune
08-12-2025,maharashtra,Pune,412105,18,27,pune,pune
08-12-2025,maharashtra,Pune,412106,6,8,pune,pune
08-12-2025,maharashtra,Pune,412201,11,8,pune,pune
08-12-2025,maharashtra,Pune,412206,14,19,pune,pune
08-12-2025,maharashtra,Pune,412207,26,20,pune,pune
08-12-2025,maharashtra,Pune,412210,14,6,pune,pune
08-12-2025,maharashtra,Pune,412219,2,2,pune,pune
08-12-2025,maharashtra,Pune,412220,2,3,pune,pune
08-12-2025,maharashtra,Pune,412301,19,27,pune,pune
08-12-2025,maharashtra,Pune,412304,4,4,pune,pune
08-12-2025,maharashtra,Pune,412307,5,13,pune,pune
08-12-2025,maharashtra,Pune,412411,4,11,pune,pune
08-12-2025,maharashtra,Pune,413105,5,1,pune,pune
08-12-2025,maharashtra,Pune,413110,11,6,pune,pune
08-12-2025,maharashtra,Pune,413114,7,14,pune,pune
08-12-2025,maharashtra,Thane,400605,35,41,thane,thane
08-12-2025,maharashtra,Thane,400606,43,50,thane,thane
08-12-2025,maharashtra,Thane,400607,19,21,thane,thane
08-12-2025,maharashtra,Thane,400615,7,15,thane,thane
08-12-2025,maharashtra,Thane,401103,0,16,thane,thane
08-12-2025,maharashtra,Thane,401201,1,18,thane,thane
08-12-2025,maharashtra,Thane,401202,0,14,thane,thane
08-12-2025,maharashtra,Thane,401203,2,10,thane,thane
08-12-2025,maharashtra,Thane,401204,2,8,thane,thane
08-12-2025,maharashtra,Thane,401206,0,3,thane,thane
08-12-2025,maharashtra,Thane,401302,0,7,thane,thane
08-12-2025,maharashtra,Thane,401305,11,31,thane,thane
08-12-2025,maharashtra,Thane,401605,2,5,thane,thane
08-12-2025,maharashtra,Thane,401701,0,5,thane,thane
08-12-2025,maharashtra,Thane,421002,28,28,thane,thane
08-12-2025,maharashtra,Thane,421103,2,5,thane,thane
08-12-2025,maharashtra,Thane,421303,0,5,thane,thane
08-12-2025,maharashtra,Thane,421312,2,7,thane,thane
08-12-2025,maharashtra,Thane,421502,1,3,thane,thane
08-12-2025,maharashtra,Thane,421505,17,8,thane,thane
08-12-2025,maharashtra,Thane,421604,0,2,thane,thane
08-12-2025,maharashtra,Thane,421605,7,12,thane,thane
08-12-2025,maharashtra,Mumbai Suburban,400024,4,6,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400029,12,1,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400051,21,22,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400052,0,3,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400056,1,0,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400070,37,28,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400075,7,4,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400080,14,9,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400082,2,0,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400095,25,19,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400098,9,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400055,0,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400074,0,2,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400080,4,5,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400081,1,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Nagpur,440004,1,2,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440007,1,1,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440015,5,5,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440016,4,6,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440017,20,24,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440019,0,1,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440033,4,5,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441102,8,13,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441105,5,10,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441106,19,42,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441113,6,10,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441201,5,15,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441301,0,8,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441305,4,2,nagpur,nagpur
08-12-2025,maharashtra,Nashik,422003,58,71,nashik,nashik
08-12-2025,maharashtra,Nashik,422005,4,5,nashik,nashik
08-12-2025,maharashtra,Nashik,422008,5,17,nashik,nashik
08-12-2025,maharashtra,Nashik,422011,6,17,nashik,nashik
08-12-2025,maharashtra,Nashik,422202,17,52,nashik,nashik
08-12-2025,maharashtra,Nashik,422205,4,17,nashik,nashik
08-12-2025,maharashtra,Nashik,422207,3,9,nashik,nashik
08-12-2025,maharashtra,Nashik,422303,9,33,nashik,nashik
08-12-2025,maharashtra,Nashik,422305,4,13,nashik,nashik
08-12-2025,maharashtra,Nashik,422403,14,40,nashik,nashik
08-12-2025,maharashtra,Nashik,422606,11,9,nashik,nashik
08-12-2025,maharashtra,Nashik,423101,15,43,nashik,nashik
08-12-2025,maharashtra,Nashik,423105,63,22,nashik,nashik
08-12-2025,maharashtra,Nashik,423110,1,3,nashik,nashik
08-12-2025,maharashtra,Nashik,423206,11,14,nashik,nashik
08-12-2025,maharashtra,Nashik,423208,10,13,nashik,nashik
08-12-2025,maharashtra,Nashik,423301,25,41,nashik,nashik
08-12-2025,maharashtra,Nashik,423302,9,16,nashik,nashik
08-12-2025,maharashtra,Pune,410403,2,3,pune,pune
08-12-2025,maharashtra,Pune,410405,11,20,pune,pune
08-12-2025,maharashtra,Pune,410504,34,11,pune,pune
08-12-2025,maharashtra,Pune,410505,14,17,pune,pune
08-12-2025,maharashtra,Pune,411009,29,30,pune,pune
08-12-2025,maharashtra,Pune,411020,4,6,pune,pune
08-12-2025,maharashtra,Pune,411026,2,10,pune,pune
08-12-2025,maharashtra,Pune,411027,25,34,pune,pune
08-12-2025,maharashtra,Pune,411030,13,8,pune,pune
08-12-2025,maharashtra,Pune,411034,4,3,pune,pune
08-12-2025,maharashtra,Pune,411041,34,20,pune,pune
08-12-2025,maharashtra,Pune,411057,13,27,pune,pune
08-12-2025,maharashtra,Pune,412107,6,0,pune,pune
08-12-2025,maharashtra,Pune,412112,0,1,pune,pune
08-12-2025,maharashtra,Pune,412312,0,1,pune,pune
08-12-2025,maharashtra,Pune,412406,2,5,pune,pune
08-12-2025,maharashtra,Pune,412408,6,3,pune,pune
08-12-2025,maharashtra,Pune,413104,10,16,pune,pune
08-12-2025,maharashtra,Pune,413106,14,11,pune,pune
08-12-2025,maharashtra,Pune,413116,2,0,pune,pune
08-12-2025,maharashtra,Thane,400604,46,47,thane,thane
08-12-2025,maharashtra,Thane,400701,15,28,thane,thane
08-12-2025,maharashtra,Thane,400705,7,12,thane,thane
08-12-2025,maharashtra,Thane,401303,6,17,thane,thane
08-12-2025,maharashtra,Thane,401304,0,2,thane,thane
08-12-2025,maharashtra,Thane,401601,0,6,thane,thane
08-12-2025,maharashtra,Thane,401604,1,17,thane,thane
08-12-2025,maharashtra,Thane,421003,0,1,thane,thane
08-12-2025,maharashtra,Thane,421102,10,16,thane,thane
08-12-2025,maharashtra,Thane,421201,22,61,thane,thane
08-12-2025,maharashtra,Mumbai Suburban,400065,9,4,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400068,13,4,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400071,15,7,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400076,2,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400077,10,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400079,19,6,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400083,12,14,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400091,3,0,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400092,11,4,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400097,20,10,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400099,4,3,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400101,25,25,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400043,0,2,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400082,0,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400084,0,2,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400088,0,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400089,0,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Nagpur,440010,3,9,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440023,9,20,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440026,17,30,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440032,3,4,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440037,0,3,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441002,8,12,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441107,36,22,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441108,14,28,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441202,6,8,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441203,18,38,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441214,2,7,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441306,5,10,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441502,7,2,nagpur,nagpur
08-12-2025,maharashtra,Nashik,422001,22,37,nashik,nashik
08-12-2025,maharashtra,Nashik,422002,4,4,nashik,nashik
08-12-2025,maharashtra,Nashik,422013,5,2,nashik,nashik
08-12-2025,maharashtra,Nashik,422102,7,12,nashik,nashik
08-12-2025,maharashtra,Nashik,422103,32,28,nashik,nashik
08-12-2025,maharashtra,Nashik,422104,1,7,nashik,nashik
08-12-2025,maharashtra,Nashik,422105,6,3,nashik,nashik
08-12-2025,maharashtra,Nashik,422203,22,37,nashik,nashik
08-12-2025,maharashtra,Nashik,422212,8,26,nashik,nashik
08-12-2025,maharashtra,Nashik,423212,13,20,nashik,nashik
08-12-2025,maharashtra,Pune,410402,0,1,pune,pune
08-12-2025,maharashtra,Pune,410406,0,9,pune,pune
08-12-2025,maharashtra,Pune,410510,1,0,pune,pune
08-12-2025,maharashtra,Pune,410511,0,1,pune,pune
08-12-2025,maharashtra,Pune,410513,0,2,pune,pune
08-12-2025,maharashtra,Pune,410516,5,0,pune,pune
08-12-2025,maharashtra,Pune,411015,34,10,pune,pune
08-12-2025,maharashtra,Pune,411017,26,41,pune,pune
08-12-2025,maharashtra,Pune,411025,1,4,pune,pune
08-12-2025,maharashtra,Pune,411031,1,6,pune,pune
08-12-2025,maharashtra,Pune,411036,4,7,pune,pune
08-12-2025,maharashtra,Pune,411051,7,8,pune,pune
08-12-2025,maharashtra,Pune,411052,9,5,pune,pune
08-12-2025,maharashtra,Pune,411060,2,8,pune,pune
08-12-2025,maharashtra,Pune,412103,6,3,pune,pune
08-12-2025,maharashtra,Pune,412114,13,20,pune,pune
08-12-2025,maharashtra,Pune,412202,44,20,pune,pune
08-12-2025,maharashtra,Pune,412203,24,8,pune,pune
08-12-2025,maharashtra,Pune,412204,7,2,pune,pune
08-12-2025,maharashtra,Pune,412205,10,9,pune,pune
08-12-2025,maharashtra,Pune,412211,5,5,pune,pune
08-12-2025,maharashtra,Pune,412305,5,3,pune,pune
08-12-2025,maharashtra,Pune,412308,20,18,pune,pune
08-12-2025,maharashtra,Pune,412311,1,2,pune,pune
08-12-2025,maharashtra,Pune,412405,9,0,pune,pune
08-12-2025,maharashtra,Pune,412409,16,5,pune,pune
08-12-2025,maharashtra,Pune,412410,3,9,pune,pune
08-12-2025,maharashtra,Pune,412412,7,3,pune,pune
08-12-2025,maharashtra,Pune,413103,10,16,pune,pune
08-12-2025,maharashtra,Pune,413115,5,4,pune,pune
08-12-2025,maharashtra,Pune,413132,7,6,pune,pune
08-12-2025,maharashtra,Pune,413801,19,14,pune,pune
08-12-2025,maharashtra,Pune,413802,2,0,pune,pune
08-12-2025,maharashtra,Thane,400601,33,40,thane,thane
08-12-2025,maharashtra,Thane,400608,4,4,thane,thane
08-12-2025,maharashtra,Thane,400612,89,118,thane,thane
08-12-2025,maharashtra,Thane,400703,19,15,thane,thane
08-12-2025,maharashtra,Thane,400708,20,25,thane,thane
08-12-2025,maharashtra,Thane,400709,14,19,thane,thane
08-12-2025,maharashtra,Thane,401104,0,1,thane,thane
08-12-2025,maharashtra,Thane,401208,2,21,thane,thane
08-12-2025,maharashtra,Thane,401209,7,20,thane,thane
08-12-2025,maharashtra,Thane,401301,1,8,thane,thane
08-12-2025,maharashtra,Thane,401401,0,2,thane,thane
08-12-2025,maharashtra,Thane,401404,1,19,thane,thane
08-12-2025,maharashtra,Thane,401606,1,24,thane,thane
08-12-2025,maharashtra,Thane,401607,0,22,thane,thane
08-12-2025,maharashtra,Thane,421004,9,20,thane,thane
08-12-2025,maharashtra,Thane,421101,4,6,thane,thane
08-12-2025,maharashtra,Thane,421204,13,41,thane,thane
08-12-2025,maharashtra,Thane,421301,63,103,thane,thane
08-12-2025,maharashtra,Thane,421308,20,14,thane,thane
08-12-2025,maharashtra,Thane,421311,7,5,thane,thane
08-12-2025,maharashtra,Thane,421403,8,5,thane,thane
08-12-2025,maharashtra,Thane,421501,22,47,thane,thane
08-12-2025,maharashtra,Mumbai Suburban,400042,6,4,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400049,0,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400053,4,3,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400055,15,15,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400057,1,0,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400059,6,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400060,25,13,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400069,7,1,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400081,3,2,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400086,25,6,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400088,17,18,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai Suburban,400104,25,18,mumbai suburban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400065,0,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400066,0,1,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400072,2,2,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400086,1,7,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400097,0,5,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400101,0,3,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Mumbai( Sub Urban ),400104,0,2,mumbai sub urban,mumbai suburban
08-12-2025,maharashtra,Nagpur,440002,16,25,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440003,0,6,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440005,0,2,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440008,13,33,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440018,9,14,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440021,0,2,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440027,16,26,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,440034,19,28,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441104,11,12,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441109,3,1,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441110,9,29,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441123,0,1,nagpur,nagpur
08-12-2025,maharashtra,Nagpur,441204,7,11,nagpur,nagpur
08-12-2025,maharashtra,Nashik,422004,16,18,nashik,nashik
08-12-2025,maharashtra,Nashik,422010,18,34,nashik,nashik
08-12-2025,maharashtra,Nashik,422101,18,45,nashik,nashik
08-12-2025,maharashtra,Nashik,422208,15,42,nashik,nashik
08-12-2025,maharashtra,Nashik,422209,20,29,nashik,nashik
08-12-2025,maharashtra,Nashik,422222,4,0,nashik,nashik
08-12-2025,maharashtra,Nashik,422306,6,27,nashik,nashik
08-12-2025,maharashtra,Nashik,422502,12,22,nashik,nashik
08-12-2025,maharashtra,Nashik,423108,1,5,nashik,nashik
08-12-2025,maharashtra,Nashik,423117,4,10,nashik,nashik
08-12-2025,maharashtra,Nashik,423203,135,84,nashik,nashik
08-12-2025,maharashtra,Nashik,423213,1,8,nashik,nashik
08-12-2025,maharashtra,Nashik,423401,55,30,nashik,nashik
08-12-2025,maharashtra,Nashik,423402,3,4,nashik,nashik
08-12-2025,maharashtra,Nashik,423403,2,17,nashik,nashik
08-12-2025,maharashtra,Nashik,423501,10,47,nashik,nashik
08-12-2025,maharashtra,Nashik,424109,1,8,nashik,nashik
08-12-2025,maharashtra,Pune,410502,45,20,pune,pune
08-12-2025,maharashtra,Pune,410503,47,1,pune,pune
08-12-2025,maharashtra,Pune,410506,11,13,pune,pune
08-12-2025,maharashtra,Pune,410507,11,14,pune,pune
08-12-2025,maharashtra,Pune,410512,2,1,pune,pune
08-12-2025,maharashtra,Pune,411006,27,15,pune,pune
08-12-2025,maharashtra,Pune,411011,6,10,pune,pune
