date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
22-12-2025,uttar pradesh,Varanasi,221005,6,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221006,1,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221103,1,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221105,1,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221201,1,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221311,5,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221403,7,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Allahabad,211001,4,0,0,allahabad,prayagraj
22-12-2025,uttar pradesh,Allahabad,211004,5,0,0,allahabad,prayagraj
22-12-2025,uttar pradesh,Allahabad,211012,8,0,0,allahabad,prayagraj
22-12-2025,uttar pradesh,Allahabad,211013,4,0,0,allahabad,prayagraj
22-12-2025,uttar pradesh,Allahabad,212303,2,0,0,allahabad,prayagraj
22-12-2025,uttar pradesh,Allahabad,229413,2,0,0,allahabad,prayagraj
22-12-2025,uttar pradesh,Gorakhpur,273002,1,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Gorakhpur,273009,1,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Gorakhpur,273012,2,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Gorakhpur,273203,4,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Gorakhpur,273405,3,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Gorakhpur,273409,2,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Gorakhpur,273413,11,0,0,gorakhpur,gorakhpur
22-12-2025,uttar pradesh,Kanpur Nagar,208007,9,0,0,kanpur nagar,kanpur nagar
22-12-2025,uttar pradesh,Kanpur Nagar,208020,3,0,0,kanpur nagar,kanpur nagar
22-12-2025,uttar pradesh,Kanpur Nagar,208023,4,0,0,kanpur nagar,kanpur nagar
22-12-2025,uttar pradesh,Kanpur Nagar,208025,5,0,0,kanpur nagar,kanpur nagar
22-12-2025,uttar pradesh,Kanpur Nagar,209217,5,0,0,kanpur nagar,kanpur nagar
22-12-2025,uttar pradesh,Lucknow,226002,21,0,0,lucknow,lucknow
22-12-2025,uttar pradesh,Lucknow,226007,2,0,0,lucknow,lucknow
22-12-2025,uttar pradesh,Lucknow,226011,3,0,0,lucknow,lucknow
22-12-2025,uttar pradesh,Lucknow,226101,13,0,0,lucknow,lucknow
22-12-2025,uttar pradesh,Lucknow,227116,4,0,0,lucknow,lucknow
22-12-2025,uttar pradesh,Lucknow,227309,5,0,0,lucknow,lucknow
22-12-2025,uttar pradesh,Prayagraj,211003,4,0,0,prayagraj,prayagraj
22-12-2025,uttar pradesh,Prayagraj,211006,1,0,0,prayagraj,prayagraj
22-12-2025,uttar pradesh,Varanasi,221001,36,1,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221011,9,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221109,4,0,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221204,0,1,0,varanasi,varanasi
22-12-2025,uttar pradesh,Varanasi,221302,4,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Allahabad,211006,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,211008,4,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212104,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212301,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212302,6,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212306,2,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212503,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,221505,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,221507,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Gorakhpur,273152,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273165,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273212,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273405,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273407,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273408,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273413,4,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Kanpur Nagar,208012,3,0,1,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208023,6,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209202,2,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209206,3,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209304,4,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Lucknow,226012,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226018,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226023,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226025,7,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227101,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227111,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227115,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227305,11,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Prayagraj,211011,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Prayagraj,212401,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Prayagraj,212507,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Varanasi,221001,19,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221007,6,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221107,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221202,3,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221207,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221403,3,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Allahabad,211004,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212106,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212108,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212502,2,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,229413,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Gorakhpur,273013,4,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273014,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273202,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273209,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273403,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Kanpur Nagar,208007,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208013,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208021,4,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208025,2,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209121,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209205,3,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Lucknow,226001,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226002,15,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226003,10,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226011,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226015,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226020,6,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226026,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226203,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226301,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227116,0,1,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227125,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227205,4,1,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227309,4,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Varanasi,221002,6,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221109,4,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221201,4,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221307,6,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221405,3,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Allahabad,211016,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212107,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212401,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212507,2,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,228411,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Gorakhpur,273002,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273004,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273005,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273008,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273010,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273015,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273412,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Kanpur Nagar,208001,14,0,6,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208005,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208010,5,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208022,3,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208027,4,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Lucknow,226005,2,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226007,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226008,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226013,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226016,7,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226021,6,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226022,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226028,8,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226101,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227308,3,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Varanasi,221003,8,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221005,5,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221011,3,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221101,3,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221104,2,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221206,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221208,2,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221302,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Allahabad,211002,2,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,211012,4,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,211019,4,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212305,2,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,229412,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Gorakhpur,273003,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273012,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273402,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273404,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273411,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Kanpur Nagar,208011,5,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208017,4,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209305,5,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209401,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209402,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Lucknow,226004,8,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226009,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226010,9,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226102,2,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226501,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227107,7,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,227202,1,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Prayagraj,211002,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Prayagraj,221508,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Varanasi,221103,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221105,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221108,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221204,4,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Allahabad,211003,4,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,211011,3,1,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212109,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212303,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212402,10,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,212405,1,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Allahabad,221508,3,0,0,allahabad,prayagraj
23-12-2025,uttar pradesh,Gorakhpur,273001,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273006,1,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273007,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273016,2,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Gorakhpur,273401,3,0,0,gorakhpur,gorakhpur
23-12-2025,uttar pradesh,Kanpur Nagar,208002,1,0,3,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208003,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208019,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,208020,3,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209214,3,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209217,3,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Kanpur Nagar,209311,1,0,0,kanpur nagar,kanpur nagar
23-12-2025,uttar pradesh,Lucknow,226017,16,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Lucknow,226302,2,0,0,lucknow,lucknow
23-12-2025,uttar pradesh,Prayagraj,211008,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Prayagraj,228411,1,0,0,prayagraj,prayagraj
23-12-2025,uttar pradesh,Varanasi,221010,5,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221116,1,0,0,varanasi,varanasi
23-12-2025,uttar pradesh,Varanasi,221311,2,0,0,varanasi,varanasi
24-12-2025,uttar pradesh,Allahabad,211008,1,4,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,211011,2,2,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212301,2,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212305,0,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212401,3,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Gorakhpur,273002,0,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273006,0,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273015,5,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273016,1,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273152,1,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273165,2,7,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273211,2,2,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273413,4,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Kanpur Nagar,208007,4,1,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208012,1,1,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208014,4,3,1,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209203,0,2,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209205,1,2,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209217,1,2,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209304,0,1,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209305,0,1,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Lucknow,226005,3,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226024,0,2,1,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227115,2,0,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227309,1,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Prayagraj,211006,1,0,0,prayagraj,prayagraj
24-12-2025,uttar pradesh,Prayagraj,212202,1,0,0,prayagraj,prayagraj
24-12-2025,uttar pradesh,Prayagraj,212503,1,0,0,prayagraj,prayagraj
24-12-2025,uttar pradesh,Prayagraj,212507,1,1,0,prayagraj,prayagraj
24-12-2025,uttar pradesh,Varanasi,221002,6,0,2,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221005,4,3,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221008,0,1,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221105,6,0,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221108,3,0,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221109,1,1,5,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221201,1,2,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221202,0,3,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221204,2,2,0,varanasi,varanasi
24-12-2025,uttar pradesh,Allahabad,211016,2,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212203,1,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212402,3,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212507,2,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,221502,1,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,221503,1,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Gorakhpur,273008,1,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273202,5,2,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273203,1,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273209,2,8,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273212,3,3,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273405,1,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273407,1,3,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273409,1,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273412,3,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Kanpur Nagar,208001,11,10,8,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208002,1,3,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208005,3,0,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208013,2,0,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208016,0,2,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209202,1,2,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209204,1,0,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209208,0,1,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209214,2,0,1,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Lucknow,226004,8,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226006,0,0,1,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226010,5,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226020,11,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226023,0,1,1,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227105,2,0,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227107,2,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Prayagraj,212307,0,0,1,prayagraj,prayagraj
24-12-2025,uttar pradesh,Varanasi,221001,22,6,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221003,5,0,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221006,1,1,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221007,2,4,1,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221011,4,2,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221103,1,0,1,varanasi,varanasi
24-12-2025,uttar pradesh,Allahabad,211002,0,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,211003,5,2,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212107,3,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212306,2,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212307,1,0,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,229412,1,2,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Gorakhpur,273001,4,4,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273013,2,1,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273014,2,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273201,1,0,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273306,3,2,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Gorakhpur,273403,1,4,0,gorakhpur,gorakhpur
24-12-2025,uttar pradesh,Kanpur Nagar,208006,1,0,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208009,0,1,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208019,3,4,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208023,2,0,4,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,208025,3,0,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209206,3,4,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209209,3,0,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Kanpur Nagar,209402,0,4,0,kanpur nagar,kanpur nagar
24-12-2025,uttar pradesh,Lucknow,226003,16,7,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226008,3,0,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226012,2,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226017,7,6,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226021,5,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226022,1,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226025,0,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226102,1,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,226401,1,0,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227101,4,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227202,3,1,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227205,4,3,0,lucknow,lucknow
24-12-2025,uttar pradesh,Lucknow,227305,4,2,0,lucknow,lucknow
24-12-2025,uttar pradesh,Prayagraj,212301,0,1,1,prayagraj,prayagraj
24-12-2025,uttar pradesh,Prayagraj,229412,1,0,0,prayagraj,prayagraj
24-12-2025,uttar pradesh,Varanasi,221004,1,0,1,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221101,2,2,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221112,1,0,0,varanasi,varanasi
24-12-2025,uttar pradesh,Varanasi,221207,1,0,0,varanasi,varanasi
24-12-2025,uttar pradesh,Allahabad,211004,1,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,211019,6,2,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212302,1,2,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212404,0,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,212503,4,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,221505,2,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,221507,1,1,0,allahabad,prayagraj
24-12-2025,uttar pradesh,Allahabad,228411,3,1,0,allahabad,prayagraj
