date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
13-11-2025,rajasthan,Jaipur,303009,0,1,2,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303102,1,1,3,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303104,4,2,4,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303119,1,1,3,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303338,3,0,2,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303702,1,0,2,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303706,1,0,0,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303805,3,2,3,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303904,0,0,2,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342013,0,2,1,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342015,0,0,2,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342028,2,0,0,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342303,3,0,1,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342306,4,0,8,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342314,0,0,1,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342901,4,1,1,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324003,1,1,0,kota,kota
13-11-2025,rajasthan,Kota,324006,3,0,0,kota,kota
13-11-2025,rajasthan,Kota,325001,2,0,0,kota,kota
13-11-2025,rajasthan,Kota,325009,2,2,1,kota,kota
13-11-2025,rajasthan,Kota,325602,0,0,1,kota,kota
13-11-2025,rajasthan,Kota,326517,0,0,3,kota,kota
13-11-2025,rajasthan,Kota,326520,0,0,1,kota,kota
13-11-2025,rajasthan,Udaipur,313024,0,0,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313027,2,7,2,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313201,2,0,0,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313204,0,1,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313603,2,0,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313704,0,1,6,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313708,2,1,10,udaipur,udaipur
13-11-2025,rajasthan,Bikaner,331803,6,3,1,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334803,3,3,1,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334808,1,0,0,bikaner,bikaner
13-11-2025,rajasthan,Jaipur,302005,0,0,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302016,5,0,7,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302021,0,3,4,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302029,1,1,4,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302039,1,1,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303003,0,2,0,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303008,2,1,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303012,0,1,6,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303105,0,0,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303106,0,1,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303108,1,1,4,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303110,0,1,2,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303704,0,2,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303806,0,1,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303901,3,0,7,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303908,0,1,1,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342001,21,20,52,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342601,7,2,2,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342602,1,0,1,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342605,0,1,0,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324008,1,0,0,kota,kota
13-11-2025,rajasthan,Kota,325202,3,0,0,kota,kota
13-11-2025,rajasthan,Kota,326519,3,1,2,kota,kota
13-11-2025,rajasthan,Udaipur,313015,1,0,0,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313026,1,3,2,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313031,8,4,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313038,0,0,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313702,8,4,5,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313802,3,0,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313903,1,1,2,udaipur,udaipur
13-11-2025,rajasthan,Bikaner,334023,2,0,0,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334201,1,0,1,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334202,0,1,0,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334303,1,0,1,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334603,1,1,0,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334604,1,0,0,bikaner,bikaner
13-11-2025,rajasthan,Jaipur,302015,2,1,2,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302017,2,1,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303103,1,0,4,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303109,1,0,4,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303348,1,1,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303601,0,1,0,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303603,1,0,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303701,0,1,0,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303712,3,2,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303807,0,1,0,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303903,1,1,2,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342007,0,2,5,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342025,2,0,1,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342037,1,0,3,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342301,2,3,8,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342308,1,0,2,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342311,0,1,0,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,345021,1,0,0,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324010,2,0,0,kota,kota
13-11-2025,rajasthan,Kota,325003,0,1,0,kota,kota
13-11-2025,rajasthan,Kota,325004,3,2,0,kota,kota
13-11-2025,rajasthan,Kota,325204,2,1,4,kota,kota
13-11-2025,rajasthan,Kota,325214,0,0,1,kota,kota
13-11-2025,rajasthan,Kota,326518,4,0,0,kota,kota
13-11-2025,rajasthan,Udaipur,307025,1,1,33,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313003,2,0,0,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313906,1,1,3,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,334602,1,0,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334802,0,3,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334803,5,4,0,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302019,1,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302021,1,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302029,4,2,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303002,3,3,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303107,2,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303110,0,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303338,0,4,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303803,2,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303901,3,5,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303903,1,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342001,16,10,11,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342003,4,0,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342006,1,0,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342012,0,3,11,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342306,4,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342601,2,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342605,1,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342901,4,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324010,4,2,0,kota,kota
14-11-2025,rajasthan,Kota,326529,1,0,0,kota,kota
14-11-2025,rajasthan,Udaipur,313001,9,2,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313003,1,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313011,2,4,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313015,1,0,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313027,0,3,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313703,2,2,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313705,2,1,0,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,334004,3,0,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334022,1,1,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334023,2,2,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334201,1,1,1,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334202,1,1,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334403,1,0,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334601,1,2,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334604,1,2,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334801,1,0,0,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302004,3,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302018,1,1,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302031,1,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302032,3,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302039,4,2,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303104,4,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303302,2,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303603,2,2,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303908,2,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342005,3,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342008,4,3,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342301,4,1,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342302,1,1,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342305,1,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342308,1,2,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342603,1,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342801,2,2,0,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,325601,1,0,0,kota,kota
14-11-2025,rajasthan,Kota,325602,3,0,0,kota,kota
14-11-2025,rajasthan,Kota,326518,7,0,0,kota,kota
14-11-2025,rajasthan,Udaipur,313022,1,0,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313706,1,0,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313708,0,4,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313802,4,2,0,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,334001,10,5,1,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334302,2,1,1,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334303,0,1,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334401,0,1,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334603,5,1,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334808,2,0,0,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302003,2,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302006,8,4,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302016,6,1,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303012,5,2,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303102,3,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303103,1,2,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303301,1,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303701,2,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303801,3,3,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303905,0,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342037,4,2,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342303,7,0,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342602,3,2,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342604,1,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342606,2,2,0,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324006,4,0,0,kota,kota
14-11-2025,rajasthan,Kota,324007,2,0,0,kota,kota
14-11-2025,rajasthan,Kota,324008,4,0,1,kota,kota
14-11-2025,rajasthan,Kota,325009,3,1,0,kota,kota
14-11-2025,rajasthan,Kota,326517,2,0,0,kota,kota
14-11-2025,rajasthan,Kota,326520,1,1,0,kota,kota
14-11-2025,rajasthan,Kota,326530,1,0,0,kota,kota
14-11-2025,rajasthan,Udaipur,307025,5,8,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313602,1,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313604,1,3,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313701,1,3,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313702,4,2,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313704,0,4,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313803,4,1,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313804,2,0,0,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,331801,1,1,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334402,1,0,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334804,1,1,0,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302013,3,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302028,2,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303005,5,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303008,6,2,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303348,2,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303507,0,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303604,2,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303702,4,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303706,1,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303804,1,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342023,1,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342025,5,0,0,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324001,3,2,0,kota,kota
14-11-2025,rajasthan,Kota,324002,2,0,0,kota,kota
14-11-2025,rajasthan,Kota,325003,0,1,0,kota,kota
14-11-2025,rajasthan,Kota,325208,1,0,0,kota,kota
14-11-2025,rajasthan,Kota,326519,6,0,0,kota,kota
14-11-2025,rajasthan,Udaipur,313031,0,3,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313201,1,0,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313203,1,2,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313204,1,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313205,1,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313601,1,2,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313902,1,2,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313903,1,4,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313906,1,1,0,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,331803,1,3,0,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334021,0,1,0,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302001,5,0,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302002,3,2,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302005,0,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302012,8,4,3,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302017,3,4,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302020,3,1,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302022,4,0,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302027,3,3,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302033,1,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303003,2,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303007,1,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303009,3,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303105,1,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303106,3,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303109,1,0,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303601,2,0,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303805,0,2,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303806,2,4,0,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342011,2,0,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342024,2,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342027,2,1,4,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342304,1,1,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342311,3,0,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342802,0,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324005,1,1,0,kota,kota
14-11-2025,rajasthan,Kota,324009,1,0,0,kota,kota
14-11-2025,rajasthan,Kota,325001,2,0,0,kota,kota
14-11-2025,rajasthan,Kota,325004,6,0,0,kota,kota
14-11-2025,rajasthan,Kota,325201,1,1,0,kota,kota
14-11-2025,rajasthan,Kota,325204,6,0,0,kota,kota
14-11-2025,rajasthan,Kota,325214,1,1,0,kota,kota
14-11-2025,rajasthan,Udaipur,313002,1,0,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313026,2,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313038,1,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313603,0,1,0,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313901,1,0,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313024,3,1,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313704,12,13,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313706,2,3,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313904,1,1,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313906,4,4,0,udaipur,udaipur
15-11-2025,rajasthan,Jaipur,302001,10,7,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302003,14,5,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302004,14,2,1,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302011,0,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302017,8,7,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302022,1,0,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302031,10,4,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302034,2,0,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303003,3,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303104,4,5,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303106,7,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303108,14,16,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303302,4,0,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303305,4,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303348,9,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303507,2,0,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303601,2,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303602,1,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303604,11,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303704,7,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303802,2,0,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303803,9,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303804,2,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jodhpur,342003,5,0,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342005,6,2,2,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342012,3,7,38,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342027,8,6,4,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342037,10,5,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342305,6,3,2,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342307,3,0,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342309,3,2,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342310,2,0,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342801,8,2,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342901,3,3,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,345021,0,2,0,jodhpur,jodhpur
15-11-2025,rajasthan,Kota,324003,5,1,0,kota,kota
15-11-2025,rajasthan,Kota,324008,5,1,0,kota,kota
15-11-2025,rajasthan,Kota,324009,13,1,0,kota,kota
15-11-2025,rajasthan,Kota,325001,10,6,0,kota,kota
15-11-2025,rajasthan,Kota,325214,10,2,0,kota,kota
15-11-2025,rajasthan,Kota,326517,2,0,0,kota,kota
15-11-2025,rajasthan,Kota,326518,17,2,0,kota,kota
15-11-2025,rajasthan,Kota,326519,11,7,0,kota,kota
15-11-2025,rajasthan,Kota,326529,3,2,0,kota,kota
15-11-2025,rajasthan,Udaipur,307025,7,13,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313001,24,15,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313002,2,1,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313003,0,2,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313011,8,3,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313027,5,11,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313038,4,1,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313602,4,0,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313703,1,1,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313705,17,9,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313708,5,0,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313802,7,6,0,udaipur,udaipur
15-11-2025,rajasthan,Bikaner,334022,1,2,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334303,2,1,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334803,19,6,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334804,3,3,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,331811,7,2,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334402,1,2,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334602,0,1,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334603,18,10,0,bikaner,bikaner
15-11-2025,rajasthan,Jaipur,302005,0,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302006,9,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302028,11,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303006,3,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303110,2,5,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303119,6,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303120,8,7,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303338,16,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303603,7,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303702,5,2,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303706,2,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303905,2,3,0,jaipur,jaipur
15-11-2025,rajasthan,Jodhpur,342001,65,22,15,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342011,3,0,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342023,11,2,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342028,2,1,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342306,14,4,3,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342308,8,3,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342312,3,1,0,jodhpur,jodhpur
15-11-2025,rajasthan,Jodhpur,342603,5,3,0,jodhpur,jodhpur
15-11-2025,rajasthan,Kota,324001,14,1,0,kota,kota
15-11-2025,rajasthan,Kota,324004,8,2,0,kota,kota
15-11-2025,rajasthan,Kota,325203,2,0,0,kota,kota
15-11-2025,rajasthan,Udaipur,313603,10,0,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313604,5,4,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313803,12,6,0,udaipur,udaipur
15-11-2025,rajasthan,Udaipur,313903,10,8,0,udaipur,udaipur
15-11-2025,rajasthan,Bikaner,331801,0,3,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334004,12,5,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334021,3,1,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334401,3,2,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334403,3,0,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334601,2,1,0,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334808,4,5,0,bikaner,bikaner
15-11-2025,rajasthan,Jaipur,302015,2,1,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302016,12,5,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302021,14,0,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303005,6,9,0,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,303105,7,0,0,jaipur,jaipur
