date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
02-12-2025,tamil nadu,Tiruchirappalli,639101,1,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Chennai,600001,53,18,chennai,chennai
02-12-2025,tamil nadu,Chennai,600006,5,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600008,6,0,chennai,chennai
02-12-2025,tamil nadu,Chennai,600016,3,0,chennai,chennai
02-12-2025,tamil nadu,Chennai,600021,66,18,chennai,chennai
02-12-2025,tamil nadu,Chennai,600023,31,18,chennai,chennai
02-12-2025,tamil nadu,Chennai,600024,48,9,chennai,chennai
02-12-2025,tamil nadu,Chennai,600029,13,6,chennai,chennai
02-12-2025,tamil nadu,Chennai,600030,23,4,chennai,chennai
02-12-2025,tamil nadu,Chennai,600035,9,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600039,77,26,chennai,chennai
02-12-2025,tamil nadu,Chennai,600042,50,11,chennai,chennai
02-12-2025,tamil nadu,Chennai,600084,8,0,chennai,chennai
02-12-2025,tamil nadu,Chennai,600088,9,2,chennai,chennai
02-12-2025,tamil nadu,Chennai,600090,7,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600092,25,15,chennai,chennai
02-12-2025,tamil nadu,Chennai,600096,12,0,chennai,chennai
02-12-2025,tamil nadu,Chennai,600099,1,2,chennai,chennai
02-12-2025,tamil nadu,Chennai,600113,26,6,chennai,chennai
02-12-2025,tamil nadu,Chennai,600116,3,0,chennai,chennai
02-12-2025,tamil nadu,Coimbatore,641001,55,47,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641009,2,4,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641010,11,19,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641016,16,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641017,10,8,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641023,18,14,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641034,2,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641035,22,21,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641041,38,6,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641107,18,11,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641108,17,6,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641109,14,4,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641301,27,16,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641653,9,8,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641697,7,4,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642007,9,11,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642105,1,0,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642117,1,0,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642127,3,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642206,1,0,coimbatore,coimbatore
02-12-2025,tamil nadu,Madurai,625003,20,11,madurai,madurai
02-12-2025,tamil nadu,Madurai,625006,20,5,madurai,madurai
02-12-2025,tamil nadu,Madurai,625009,84,28,madurai,madurai
02-12-2025,tamil nadu,Madurai,625018,26,17,madurai,madurai
02-12-2025,tamil nadu,Madurai,625110,9,0,madurai,madurai
02-12-2025,tamil nadu,Madurai,625209,2,1,madurai,madurai
02-12-2025,tamil nadu,Madurai,625221,13,3,madurai,madurai
02-12-2025,tamil nadu,Madurai,625703,33,12,madurai,madurai
02-12-2025,tamil nadu,Chennai,600002,41,10,chennai,chennai
02-12-2025,tamil nadu,Chennai,600004,65,5,chennai,chennai
02-12-2025,tamil nadu,Chennai,600010,16,5,chennai,chennai
02-12-2025,tamil nadu,Chennai,600011,29,10,chennai,chennai
02-12-2025,tamil nadu,Chennai,600012,84,12,chennai,chennai
02-12-2025,tamil nadu,Chennai,600018,19,11,chennai,chennai
02-12-2025,tamil nadu,Chennai,600028,33,11,chennai,chennai
02-12-2025,tamil nadu,Chennai,600031,9,2,chennai,chennai
02-12-2025,tamil nadu,Chennai,600049,39,6,chennai,chennai
02-12-2025,tamil nadu,Chennai,600082,29,5,chennai,chennai
02-12-2025,tamil nadu,Chennai,600085,25,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600097,13,0,chennai,chennai
02-12-2025,tamil nadu,Chennai,600102,8,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600107,12,6,chennai,chennai
02-12-2025,tamil nadu,Chennai,600108,2,0,chennai,chennai
02-12-2025,tamil nadu,Coimbatore,638459,11,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641002,11,7,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641004,19,11,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641005,12,9,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641008,26,22,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641014,3,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641018,1,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641020,27,6,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641021,9,8,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641028,17,11,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641031,13,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641032,10,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641039,16,6,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641043,1,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641202,2,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641302,8,8,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641401,3,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642006,5,2,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642101,1,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642104,15,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642120,12,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642123,3,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642130,0,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Madurai,625001,58,23,madurai,madurai
02-12-2025,tamil nadu,Madurai,625011,25,15,madurai,madurai
02-12-2025,tamil nadu,Madurai,625014,43,10,madurai,madurai
02-12-2025,tamil nadu,Madurai,625022,69,14,madurai,madurai
02-12-2025,tamil nadu,Madurai,625102,9,2,madurai,madurai
02-12-2025,tamil nadu,Madurai,625103,15,13,madurai,madurai
02-12-2025,tamil nadu,Madurai,625109,22,6,madurai,madurai
02-12-2025,tamil nadu,Madurai,625201,7,13,madurai,madurai
02-12-2025,tamil nadu,Madurai,625214,9,9,madurai,madurai
02-12-2025,tamil nadu,Madurai,625402,37,7,madurai,madurai
02-12-2025,tamil nadu,Madurai,625502,2,0,madurai,madurai
02-12-2025,tamil nadu,Madurai,625527,13,8,madurai,madurai
02-12-2025,tamil nadu,Madurai,625529,13,4,madurai,madurai
02-12-2025,tamil nadu,Madurai,625532,64,34,madurai,madurai
02-12-2025,tamil nadu,Madurai,625701,6,6,madurai,madurai
02-12-2025,tamil nadu,Madurai,625702,17,2,madurai,madurai
02-12-2025,tamil nadu,Salem,636001,26,22,salem,salem
02-12-2025,tamil nadu,Salem,636016,38,13,salem,salem
02-12-2025,tamil nadu,Salem,636108,31,8,salem,salem
02-12-2025,tamil nadu,Salem,636119,7,5,salem,salem
02-12-2025,tamil nadu,Salem,636306,16,13,salem,salem
02-12-2025,tamil nadu,Salem,636308,26,6,salem,salem
02-12-2025,tamil nadu,Salem,636406,4,1,salem,salem
02-12-2025,tamil nadu,Salem,636457,7,5,salem,salem
02-12-2025,tamil nadu,Salem,636501,31,13,salem,salem
02-12-2025,tamil nadu,Salem,636502,39,13,salem,salem
02-12-2025,tamil nadu,Salem,637102,29,13,salem,salem
02-12-2025,tamil nadu,Salem,637104,11,6,salem,salem
02-12-2025,tamil nadu,Salem,637105,23,7,salem,salem
02-12-2025,tamil nadu,Salem,637303,3,1,salem,salem
02-12-2025,tamil nadu,Salem,637501,34,1,salem,salem
02-12-2025,tamil nadu,Tiruchirappalli,620003,15,17,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620006,1,5,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620011,3,5,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620013,20,13,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620015,6,3,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620016,1,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620019,12,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620021,5,10,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620101,6,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621002,3,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621004,1,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621008,5,3,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621011,5,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621104,5,1,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621105,6,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621209,4,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621213,8,7,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621215,19,6,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621217,1,3,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621315,10,19,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621706,6,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,639115,2,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620003,15,17,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620006,1,5,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620011,3,5,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620013,20,13,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620015,6,3,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620016,1,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620019,12,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620021,5,10,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620101,6,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621002,3,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621004,1,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621008,5,3,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621011,5,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621104,5,1,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621105,6,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621209,4,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621213,8,7,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621215,19,6,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621217,1,3,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621315,10,19,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621706,6,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,639115,2,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Chennai,600007,12,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600026,21,7,chennai,chennai
02-12-2025,tamil nadu,Chennai,600041,45,11,chennai,chennai
02-12-2025,tamil nadu,Chennai,600091,11,1,chennai,chennai
02-12-2025,tamil nadu,Chennai,600093,17,6,chennai,chennai
02-12-2025,tamil nadu,Chennai,600106,22,8,chennai,chennai
02-12-2025,tamil nadu,Coimbatore,641011,2,2,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641013,2,0,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641015,8,10,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641019,14,13,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641027,15,10,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641044,1,2,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641047,17,8,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641048,4,5,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641049,2,4,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641103,11,4,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641658,3,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641663,0,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,641669,5,0,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642103,4,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642106,0,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642107,5,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642110,3,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642114,3,3,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642202,2,1,coimbatore,coimbatore
02-12-2025,tamil nadu,Coimbatore,642205,4,4,coimbatore,coimbatore
02-12-2025,tamil nadu,Madurai,625005,17,6,madurai,madurai
02-12-2025,tamil nadu,Madurai,625007,26,5,madurai,madurai
02-12-2025,tamil nadu,Madurai,625106,65,16,madurai,madurai
02-12-2025,tamil nadu,Madurai,625205,1,3,madurai,madurai
02-12-2025,tamil nadu,Madurai,625218,42,10,madurai,madurai
02-12-2025,tamil nadu,Madurai,625503,9,6,madurai,madurai
02-12-2025,tamil nadu,Madurai,625535,46,20,madurai,madurai
02-12-2025,tamil nadu,Madurai,625705,33,7,madurai,madurai
02-12-2025,tamil nadu,Madurai,625708,4,1,madurai,madurai
02-12-2025,tamil nadu,Salem,636010,31,16,salem,salem
02-12-2025,tamil nadu,Salem,636012,25,6,salem,salem
02-12-2025,tamil nadu,Salem,636030,15,8,salem,salem
02-12-2025,tamil nadu,Salem,636101,19,2,salem,salem
02-12-2025,tamil nadu,Salem,636106,12,6,salem,salem
02-12-2025,tamil nadu,Salem,636109,17,4,salem,salem
02-12-2025,tamil nadu,Salem,636111,20,4,salem,salem
02-12-2025,tamil nadu,Salem,636112,25,12,salem,salem
02-12-2025,tamil nadu,Salem,636113,8,6,salem,salem
02-12-2025,tamil nadu,Salem,636114,10,3,salem,salem
02-12-2025,tamil nadu,Salem,636140,7,5,salem,salem
02-12-2025,tamil nadu,Salem,636303,20,9,salem,salem
02-12-2025,tamil nadu,Salem,636307,35,9,salem,salem
02-12-2025,tamil nadu,Salem,636503,17,12,salem,salem
02-12-2025,tamil nadu,Salem,636601,8,6,salem,salem
02-12-2025,tamil nadu,Salem,636602,10,3,salem,salem
02-12-2025,tamil nadu,Salem,637103,26,4,salem,salem
02-12-2025,tamil nadu,Salem,637301,18,17,salem,salem
02-12-2025,tamil nadu,Salem,637502,33,14,salem,salem
02-12-2025,tamil nadu,Tiruchirappalli,620001,21,32,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620005,10,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620008,34,23,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620018,3,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620020,8,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,620023,4,4,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621112,8,7,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621210,5,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621211,13,11,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621303,0,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621651,1,8,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621702,2,2,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621703,5,5,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621711,3,7,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,621722,1,1,tiruchirappalli,tiruchirappalli
02-12-2025,tamil nadu,Tiruchirappalli,639112,3,2,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Chennai,600001,13,19,chennai,chennai
03-12-2025,tamil nadu,Chennai,600013,10,12,chennai,chennai
03-12-2025,tamil nadu,Chennai,600014,11,6,chennai,chennai
03-12-2025,tamil nadu,Chennai,600018,6,5,chennai,chennai
03-12-2025,tamil nadu,Chennai,600023,12,12,chennai,chennai
03-12-2025,tamil nadu,Chennai,600038,2,1,chennai,chennai
03-12-2025,tamil nadu,Chennai,600040,22,5,chennai,chennai
03-12-2025,tamil nadu,Chennai,600041,19,10,chennai,chennai
03-12-2025,tamil nadu,Chennai,600078,53,11,chennai,chennai
03-12-2025,tamil nadu,Chennai,600083,13,7,chennai,chennai
03-12-2025,tamil nadu,Chennai,600085,9,2,chennai,chennai
03-12-2025,tamil nadu,Chennai,600086,6,3,chennai,chennai
03-12-2025,tamil nadu,Chennai,600100,5,1,chennai,chennai
03-12-2025,tamil nadu,Chennai,600102,8,3,chennai,chennai
03-12-2025,tamil nadu,Coimbatore,641011,1,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641019,11,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641025,7,18,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641030,5,15,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641032,3,3,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641038,3,7,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641042,1,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641044,2,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641045,6,13,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641107,10,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641407,1,3,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641658,0,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641663,0,1,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641668,2,5,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642001,3,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642103,1,7,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642104,1,0,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642129,0,3,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642134,2,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Madurai,625002,38,20,madurai,madurai
03-12-2025,tamil nadu,Madurai,625004,5,2,madurai,madurai
03-12-2025,tamil nadu,Madurai,625007,16,5,madurai,madurai
03-12-2025,tamil nadu,Madurai,625014,22,9,madurai,madurai
03-12-2025,tamil nadu,Madurai,625101,9,18,madurai,madurai
03-12-2025,tamil nadu,Madurai,625104,2,2,madurai,madurai
03-12-2025,tamil nadu,Madurai,625105,1,1,madurai,madurai
03-12-2025,tamil nadu,Madurai,625108,19,5,madurai,madurai
03-12-2025,tamil nadu,Madurai,625218,11,5,madurai,madurai
03-12-2025,tamil nadu,Madurai,625501,2,2,madurai,madurai
03-12-2025,tamil nadu,Salem,636004,11,3,salem,salem
03-12-2025,tamil nadu,Salem,636014,2,8,salem,salem
03-12-2025,tamil nadu,Salem,636030,6,5,salem,salem
03-12-2025,tamil nadu,Salem,636103,7,5,salem,salem
03-12-2025,tamil nadu,Salem,636104,9,3,salem,salem
03-12-2025,tamil nadu,Salem,636110,4,3,salem,salem
03-12-2025,tamil nadu,Salem,636122,15,9,salem,salem
03-12-2025,tamil nadu,Salem,636138,10,16,salem,salem
03-12-2025,tamil nadu,Salem,636202,1,4,salem,salem
03-12-2025,tamil nadu,Salem,636307,23,5,salem,salem
03-12-2025,tamil nadu,Salem,636308,9,1,salem,salem
03-12-2025,tamil nadu,Salem,636351,15,9,salem,salem
03-12-2025,tamil nadu,Salem,636354,5,2,salem,salem
03-12-2025,tamil nadu,Salem,636501,19,10,salem,salem
03-12-2025,tamil nadu,Salem,637101,39,19,salem,salem
03-12-2025,tamil nadu,Salem,637503,1,1,salem,salem
03-12-2025,tamil nadu,Salem,638183,2,0,salem,salem
03-12-2025,tamil nadu,Tiruchirappalli,620005,6,7,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,620010,7,4,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,620019,15,7,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,620022,1,2,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,620026,2,2,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,620102,3,5,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621010,4,3,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621105,1,3,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621209,3,5,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621210,2,2,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621215,13,9,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621218,5,1,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621302,4,7,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621312,0,5,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621652,4,2,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,621712,2,4,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Tiruchirappalli,622102,4,3,tiruchirappalli,tiruchirappalli
03-12-2025,tamil nadu,Chennai,600002,16,9,chennai,chennai
03-12-2025,tamil nadu,Chennai,600012,13,19,chennai,chennai
03-12-2025,tamil nadu,Chennai,600020,5,5,chennai,chennai
03-12-2025,tamil nadu,Chennai,600028,9,3,chennai,chennai
03-12-2025,tamil nadu,Chennai,600032,5,4,chennai,chennai
03-12-2025,tamil nadu,Chennai,600039,20,20,chennai,chennai
03-12-2025,tamil nadu,Chennai,600042,19,11,chennai,chennai
03-12-2025,tamil nadu,Chennai,600093,13,3,chennai,chennai
03-12-2025,tamil nadu,Chennai,600099,0,1,chennai,chennai
03-12-2025,tamil nadu,Chennai,600108,0,2,chennai,chennai
03-12-2025,tamil nadu,Chennai,600118,17,14,chennai,chennai
03-12-2025,tamil nadu,Chennai,600129,3,0,chennai,chennai
03-12-2025,tamil nadu,Coimbatore,641002,2,3,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641009,1,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641015,6,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641020,4,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641022,3,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641027,5,10,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641033,2,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641036,1,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641037,1,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641046,5,5,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641062,3,10,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641101,4,6,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641105,9,9,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641109,4,3,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641110,5,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641111,1,3,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,641402,5,13,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642002,3,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642005,2,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642006,3,4,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642107,2,2,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642117,1,1,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642133,1,0,coimbatore,coimbatore
03-12-2025,tamil nadu,Coimbatore,642202,1,1,coimbatore,coimbatore
03-12-2025,tamil nadu,Madurai,625003,10,9,madurai,madurai
03-12-2025,tamil nadu,Madurai,625005,16,5,madurai,madurai
03-12-2025,tamil nadu,Madurai,625009,27,28,madurai,madurai
03-12-2025,tamil nadu,Madurai,625012,25,14,madurai,madurai
03-12-2025,tamil nadu,Madurai,625019,3,3,madurai,madurai
03-12-2025,tamil nadu,Madurai,625205,3,1,madurai,madurai
03-12-2025,tamil nadu,Madurai,625207,7,5,madurai,madurai
03-12-2025,tamil nadu,Madurai,625402,9,4,madurai,madurai
03-12-2025,tamil nadu,Madurai,625503,5,2,madurai,madurai
03-12-2025,tamil nadu,Madurai,625535,26,21,madurai,madurai
03-12-2025,tamil nadu,Madurai,625537,17,8,madurai,madurai
03-12-2025,tamil nadu,Madurai,625701,6,1,madurai,madurai
03-12-2025,tamil nadu,Madurai,625706,26,15,madurai,madurai
03-12-2025,tamil nadu,Salem,636005,11,8,salem,salem
03-12-2025,tamil nadu,Salem,636006,23,13,salem,salem
03-12-2025,tamil nadu,Salem,636013,6,3,salem,salem
03-12-2025,tamil nadu,Salem,636015,27,19,salem,salem
